Deal_Id,Deal_Name,Manager_name,Trustee_name,Issuer_name,MvCoverage,NavWithoutIncentive,Deal_closedDate,Reinvestment_endDate,Was,Intex_Asset_Was,Warf_Test_Value,Diversity_Test_Value,Cur_Deal_Balance,Collection_Acc_Principal_bal,Cur_Collat_Balance,DefaultedTot,Inv_value,WAS,WAC,BELOW70,BELOW80,BELOW90,WAPP_ORIGINAL,WAPP_OVERRIDE,WAPP_OVERRIDE2,COUPON,BELOW101,ABOVE100,MOODYSCAA1BELOW,SPCCCBELOW,CAA1ORCCCBELOW,MOODYS_RATING_B3_FV,SP_RATING_BMINUS_FV,BELOW70_ORIG,BELOW80_ORIG,BELOW90_ORIG,BELOW101_ORIG,ABOVE100_ORIG,WTD_AVG_COVID_SCORE,ABOVE100_5_ORIG,ABOVE99_ORIG,WTD_AVG_ENERGY_RATING,PCT_FIXED,PCT_LOANPART,PCT_COV_LITE,PCT_SENIOR_SEC,WAL_LIMIT,PCT_CCC_OR_LESS,PCT_FI_CCC_OR_LESS,PCT_CAA1_OR_LESS,WAS_ALL_ASSET,WAC_FIXED_ASSET,WAC_FLOATING_ASSET,DEAL_SEN_MGT_FEES,DEAL_SUB_MGT_FEES,DEAL_INC_MGT_FEES,DEAL_INC_MGT_FEE_IRR_THRESHOLD,DEAL_INC_MGT_FEE_IRR_BALANCES,DEAL_INC_MGT_FEE_EXCESS_PCTS,DEAL_INC_MGT_FEE_IRR_ORIG_PX,DEAL_LAST_REFI_DATE,WASFL_ALL_ASSET,DEAL_INT_DIV_TEST_ACTUAL,DEAL_INT_DIV_TEST_THRESHOLD,WAL,COLLAT_TYPE,NON_CALL_DATE,YEAR2023,YEAR2024,YEAR2025,YEAR2026,YEAR2027,YEAR2028,YEAR2029,YEAR2030,YEAR2031,YEAR2032,DEFAULTED_SEC_BALANCE,EQUITYNAV90,RECOVERY_RATE_FITCH,RECOVERY_RATE_MOODY,RECOVERY_RATE_SP,ORIG_COLLAT_BALANCE,DEAL_COLLAT_FACTOR,AMENDED_COLLAT_BALANCE,FACTORS_YYYYMMDD,FITCH_RATING_BMINUS_FV,OVERRIDEPERCENT,WARF_TEST_TRIGGER,DIVERSITY_TEST_TRIGGER,FIRST_PAY_DATE,NEXT_PAY_DATE,SP_CC_PER,MOODYS_CC_PER,FITCH_CC_PER,DERIVED_CC_PER,DEFAULTED_WAVG,EQUITYNAV95,UBERSCORE,CONVICTION,PCTSCORE,RANKUB,RANKCONV
OCPE2409,OCP Euro CLO 2024-9,Onex Credit Partners,BNY Mellon Corporate Trustee Services,OCP Euro (OCPE) CLO,0.5048345063141145374449339207,0.6310431328926431718061674009,17/05/2024,20/10/2028,4.223572,4.20,0,0,515400000,-2532561.94,503523911.44,0,498681920.173326,4.223572,7.688967,0,0.0119160180155912,0.0258180390337810,98.4953839463348565,99.0383790799224095,99.3373195213044995,5.040001,1,0.0367159162851454,0,0,0,0,0.2848645490,0,0.0059580090077956,0.0357480540467737,0.9920559879896059,0.4576745846507043,0.156456,0.0625590945818539,0.6839833727956711,3.552687,,0,1.20,99.30,7.50,0,1.80,,4.183930,3.497727,7.931096,0.15,0.35,0,12,31326000,20,69,,4.017155,107.200001,102.450001,4.58,High-Yield Loans,20/10/2025,,,0.5958009008,2.7705230582,9.0520787562,40.0583305713,23.3192805391,9.1931754755,15.0108106989,,0,68.290946,100,,70,500625684,1.005790,,06/08/2024,0.2453429890,82.46,,,20/01/2025,20/01/2025,0,0,93.3910,93.3910,0,61.50210490,3.139640,3.235950,0.766560,0.112930,0.201310
OCPE2410,OCP Euro CLO 2024-10,Onex Credit Partners,Citibank (London),OCP Euro (OCPE) CLO,0.3126378853566958698372966208,0.390797356695869837296620776,16/08/2024,20/04/2029,4.128893,0,0,0,507450000,0,500000000,0,483112354.40,4.128893,7.615898,0,0.0112929945760199,0.0215593532814925,98.6344142412069192,99.1960945063162294,97.52267620,4.8950,1,0.0164261739287562,0,0,0,0,0.2554155530,0,0.0051331793527363,0.0287458043753233,0.9938401847767164,0.4369769210367291,0.1540,0.0369588913397014,0.6977424321557335,3.602476,,,,,,,,,4.099706,3.520833,7.822372,0.15,0.35,0,12,34956250,20,87.50,,4.099706,110.4970,105.900001,,High-Yield Loans,16/02/2026,,,,,,,,,,,,76.554368,100,,70,500000000,1,,01/08/2024,0.2479707760,85.47,,,20/04/2025,20/04/2025,0,0,93.272330,93.272330,0,69.42183980,3.170870,3.278230,0.746060,0.186580,0.278230
OTRNOPK,Otranto Park CLO,GSO/Blackstone Debt Funds Management,BNY Mellon Corporate Trustee Services,Otranto Park,0.632748303593181058495821727,0.7909353794914763231197771588,31/03/2022,15/11/2026,3.890437,3.88,2969,63,442900000,-2907092.84,445110433.61,0.01,438301672.963744,3.890437,7.296618,0.0091225522328641,0.0151218905057111,0.0365357058654099,97.5887289041331803,98.4703210403812399,98.8091239942545323,4.5020,1,0.0222451739441265,0.0431578920,0,0.0431578920,0.29950145,0,0.0177720911097112,0.0262988920413772,0.0387261735030530,0.9973040398305931,0.3023143328918292,0.436646,0.0169957822346361,0.6206764486272722,3.700124,8.83,0,2.23,98.01,6.16,,4.11,4.25,3.889869,3.883956,7.624456,0.15,0.35,0,12,29201337.89,20,93.40,,3.710148,111.680001,106.920001,4.41,High-Yield Loans,15/11/2023,,,0.5030208575,4.6457136137,10.4589216102,41.0157053496,26.9923658755,5.6086890499,10.7755836436,,430109.87,85.34392430,100,60,,440000000,1.011615,,02/08/2024,0.1947377440,81.85,3070,57,15/11/2022,15/11/2024,0,77.745690,75.935390,80.561780,1,75.82884420,3.291280,3.465650,0.771220,0.775780,0.800330
OZLME,Sculptor European CLO I,Sculptor Loan Management,Citibank (London),Sculptor European CLO,0.3876001465873785557986870897,0.4845001832342231947483588621,15/12/2016,18/07/2025,3.908703,4.05,2859,60,416900000,-13358738.09,414497384.42,0.279578,406700396.463804,3.908703,7.3615,0.0079166028625045,0.0174632967591067,0.0484121281925073,97.3866664702295686,98.1189295148604595,98.2710030914974573,4.464001,0.9936308403883076,0.0603223890423024,0.0521410620,0.0287145550,0.0572801550,0.1962423040,0.2248586850,0.0182688997919636,0.0341788490892982,0.0579767672928178,0.9855728884553331,0.3811703642257690,0.552215,0.0380171277125185,0.7014679092772838,3.5962,6.20,0,14.60,98.40,5.16,2.90,,4.30,3.908582,3.906878,7.605867,0.200001,0.30,0,12,42180082.33,20,95.552417,09/04/2021,3.882051,107.11,103.760001,4.39,High-Yield Loans,18/07/2022,,,2.5637721876,7.6976324120,9.8501551649,33.0265942767,24.8576360172,7.7877999026,14.0957820160,0.1206280229,4191411.18,49.42581940,98,60,70,400000000,1.036244,,12/08/2024,0.0150037130,77.17,3184,58,18/07/2017,18/10/2024,79.163670,70.499870,89.531190,83.666450,16.732270,45.44477850,3.250410,3.4405,0.678580,0.543370,0.710310
OZLME2,Sculptor European CLO II,Sculptor Loan Management,Citibank (London),Sculptor European CLO,0.3489684963307435254803675856,0.436210620413429406850459482,14/09/2017,15/07/2025,3.956415,4.05,2832,59,419880000,-13180158.70,413545107.23,0.379824,406065923.205395,3.956415,7.290756,0.0079348325554605,0.0135164605318162,0.0422235964462483,97.2371060388012174,98.1914466187021463,98.3175773550807777,4.535001,0.9936161740186380,0.0690959829301231,0.0476195760,0.0224621790,0.0527705040,0.1983136660,0.2240078820,0.0164973809645524,0.0308335396237883,0.0576021111446774,0.9855396669058543,0.3832928560362404,0.492729,0.0375001414086976,0.6952405108739315,3.682599,8.30,0,14.20,97.30,5.24,2.30,,3.60,3.915725,3.494844,7.657737,0.200001,0.24,0,12,31125727.34,20,72.257187,07/05/2021,3.888895,106.400001,103.530001,4.43,High-Yield Loans,15/10/2022,,,2.5042434571,7.1207208005,10.0886619454,32.8386266808,24.9041047759,7.7660571697,14.4148677854,0.3627173853,5191411.18,43.32921450,98,60,70,400000000,1.033863,,12/08/2024,0.0186804060,75.31,3117,56,15/04/2018,15/10/2024,81.151610,69.978450,0,84.700610,18.959750,38.93129360,3.239580,3.411720,0.677350,0.492640,0.602290
OZLME3,OZLME III,Sculptor Loan Management,Citibank (London),OZLME B.V.,0.312758171145924812030075188,0.390947713932406015037593985,31/01/2018,24/02/2022,3.676303,3.42,3150,45,268146396.62,1226410.70,252228528.12,0.135254,242618799.705904,3.676303,6.782746,0.0304400533406245,0.0435323254345604,0.0809198308063298,95.1490814219405437,96.1900707736643950,96.6373268065418864,4.291001,1,0.0142126815183034,0.1106256330,0.0710247480,0.1225399910,0.1924166550,0.2293171130,0.0391305849642207,0.0575473935410443,0.1016350725711875,1,0.2091271553347238,1.089542,0,0.5175933848287328,3.574865,10.80,0,11.10,95.90,1.97,6,,9.40,3.590953,3.037434,7.360251,0.200001,0.30,0,12,21799499.01,20,95,,3.559857,0,0,3.20,High-Yield Loans,24/02/2020,,,6.5511306089,18.3923937731,21.1696022524,38.0442918750,15.8425814906,,,,2884436.54,41.94546930,,60,,400000000,0.630571,,14/08/2024,0,77.42,3030,60,24/08/2018,24/11/2024,76.237420,80.019360,0,81.7389,13.525420,37.44442240,3.289220,3.545630,0.5352,0.764320,0.934530
OZLME4,OZLME IV,Sculptor Loan Management,Citibank (London),OZLME B.V.,0.3645762531424509803921568627,0.4557203164280637254901960784,01/08/2018,27/10/2022,3.755747,3.68,3128,50,334671617.55,7703921.30,313917858.26,0.427236,304761085.160266,3.755747,6.937325,0.0130254066865269,0.0201763529004271,0.0673289089609374,95.5623045244235861,97.0830671594299759,97.4112692722297117,4.506001,1,0.0250074314137874,0.0905600130,0,0.0905600130,0.1966493080,0,0.0342475188560176,0.0634649303815622,0.0899131837113344,1,0.2375389835523147,0.882316,0,0.5687226727704421,3.600458,10.70,0,15,95.50,2.51,,6.20,7,3.710495,3.386373,7.433088,0.200001,0.30,0,12,23659541.27,20,94.50,,3.656105,0,0,3.42,High-Yield Loans,27/07/2020,,0.4619042727,3.3412944195,15.1531384050,20.3350043428,40.7694391008,19.0645914704,0.8746279887,,,5342436.54,44.800458,100,60,41,400000000,0.784796,,15/08/2024,0.21239745,82.93,3039,58,27/01/2019,27/10/2024,0,72.288240,73.8695,82.418160,20.169870,39.33607910,3.128110,3.304160,0.578190,0.083470,0.327330
OZLME5,Sculptor European CLO V,Sculptor Loan Management,Citibank (London),Sculptor European CLO,0.464031885784,0.58003985723,11/12/2018,14/07/2023,3.886843,3.82,2899,55,407597529.42,-645663.58,397605467.49,0,391444787.289201,3.886843,7.230019,0.0022937310338242,0.0147175833042265,0.0443989311601808,97.4399411454508970,98.4505544556791225,98.5819579553591254,4.4750,1,0.0358639630637339,0.0517849580,0,0.0517849580,0.2317203250,0,0.0157794610813741,0.0343288492136826,0.0571619493400745,0.9987424720209297,0.2911985722201166,0.541141,0.0150903357488436,0.6178093728456541,3.623434,8.50,0,12.60,96.90,3.82,,4.50,5.10,3.862551,3.602706,7.569123,0.200001,0.30,0,12,29257394.15,20,95,18/11/2021,3.833360,107.97,104,3.85,High-Yield Loans,18/02/2023,,,1.7686766871,6.8844731846,15.8115986198,44.1940210076,27.2782281830,2.6759298551,1.3870724628,,0,60.97986680,100,60,30,400000000,0.994014,,15/08/2024,0.2265372580,82.54,3210,57,14/07/2019,14/10/2024,0,80.017930,77.974960,82.100550,0,54.03055090,3.244940,3.439720,0.640420,0.512270,0.707040
OZLME6,Sculptor European CLO VI,Sculptor Loan Management,BNY Mellon Corporate Trustee Services,Sculptor European CLO,0.5146372672740524781341107872,0.643296584092565597667638484,20/06/2019,08/03/2026,3.928448,4.03,2818,60,407300000,-11930415.28,411661569.13,0.80,406995488.114375,3.928448,7.363393,0.0032891095539026,0.0114261941913616,0.0358429541800158,97.9131264147806170,98.8665249880232365,99.0012946012141622,4.735001,0.9935869651238532,0.0617361053248434,0.0433080440,0.0234353930,0.0465084320,0.19405999,0.2269835620,0.0153937128826296,0.0260668613120194,0.0490463846131432,0.9854735043335766,0.3826247778068853,0.462176,0.0401009014149360,0.7107573069751419,3.623847,7.30,0,14.80,96.60,5.75,1.90,,3.90,3.913218,3.727718,7.661897,0.15,0.25,0,12,27441927.50,20,98.172942,09/09/2021,3.763360,106.640001,103.24,4.43,High-Yield Loans,09/03/2023,,,2.2606165593,7.0198557424,8.46497919,34.4808502455,26.3560875331,8.1796223804,13.0557998585,0.1821884908,1997000,63.08996330,98,60,70,400000000,1.029154,,06/08/2024,0,76.89,3118,55,15/01/2020,15/10/2024,68.023730,82.660330,0,83.847970,28.2960,57.73274710,3.2509,3.427430,0.6794,0.546640,0.664480
PALME211,Palmer Square European Loan Funding 2021-1,Palmer Square Capital Management,Citibank,Palmer Square European Loan Funding,0.5377834354491085141903171953,0.6722292943113856427378964942,10/09/2021,01/01/1900,3.437541,3.43,2956,41,285081463.98,10666329.19,269320942.37,0,264598402.154626,3.437541,7.039556,0.0256298833995499,0.0256298833995499,0.0475974700563350,97.2568430824189604,98.2465009299157830,99.3854343283614361,4.4650,1,0.0186379530155659,0.0490015690,0,0.0490015690,0.2370311650,0,0.0256298833995499,0.0364583437277240,0.0475974700563350,1,0.2053321647153124,0.890003,0.0072033016925018,0.5403015814867023,3.527136,2.69,,0.72,101.27,3.08,,3.27,4.90,3.441195,3.573276,7.135448,0.100001,0.100001,0,12,20229239.62,20,100,,3.390586,,,3.47,High-Yield Loans,10/12/2022,,,,10.2975424510,18.6342436457,63.8277817897,7.2404321136,,,,0,71.221456,90,60,60,450000000,0.598491,,12/08/2024,0.27554913,86.40,,,15/04/2022,15/10/2024,0,83.0981,76.207480,83.0981,0,65.10561110,3.303750,3.487760,0.712890,0.833060,0.844520
PALME212,Palmer Square European Loan Funding 2021-2,Palmer Square Capital Management,Citibank (London),Palmer Square European Loan Funding,0.4869233069572760736196319018,0.6086541336965950920245398773,19/11/2021,01/01/1900,3.527905,3.52,2988,47,349863274.51,21153303.06,322890570.60,0,315952096.208509,3.527905,7.022488,0.0299033717276351,0.0299033717276351,0.0504856222332805,97.0557794874143345,97.8511374992751182,99.3287356224022852,4.415001,1,0.0199108525468969,0.06619009,0,0.06619009,0.2411280310,0,0.0190637860639960,0.0272579386683397,0.0648746680061768,1,0.2195874426380663,0.828492,0,0.5076802739249766,3.495194,5.98,,1.52,99.33,3.27,,3.24,6.62,3.542620,3.773771,7.229302,0.100001,0.100001,0,12,20135257.97,20,100,,3.430637,,,3.54,High-Yield Loans,19/11/2022,,,,10.7264115628,19.4284034165,60.6369569994,9.2082280213,,,,0,68.283738,95,60,70,500000000,0.645782,,12/08/2024,0.2414167890,84.83,,,15/04/2022,15/10/2024,0,85.200860,78.839030,85.200860,0,61.37833970,3.291910,3.481010,0.725860,0.780690,0.828150
PALME221,Palmer Square European Loan Funding 2022-1,Palmer Square Capital Management,Citibank,Palmer Square European Loan Funding,0.5058564485095548961424332344,0.632320560636943620178041543,16/03/2022,01/01/1900,3.559033,3.55,0,51,380482002.21,26292617.57,348804800.47,0,341798587.533465,3.559033,7.015590,0.0199955811691871,0.0300298467391675,0.0596287241516587,97.2354720761618766,97.9913656777201980,98.9279519272156306,4.405001,1,0.0209987212048991,0.0481463010,0,0.0481463010,0.2131592970,0,0.0142617151291983,0.0353292507826591,0.0725764061328545,1,0.2458929398174289,0.633569,0.0086007990599832,0.6050676250315885,3.527556,7.35,,1.85,,3.59,,3.42,,3.586676,3.934942,7.260112,0.100001,0.15,0,12,21995143.30,20,100,,3.408786,,,3.69,High-Yield Loans,16/03/2023,,,0.7880173743,6.9462303292,18.1689205724,56.3398949169,15.7070796979,1.1897772033,0.8600799060,,0,68.36710490,95,60,70,500000000,0.697610,,12/08/2024,0.2180214720,86.75,,,15/07/2022,15/10/2024,0,85.413690,86.370050,85.413690,0,63.07294910,3.300240,3.462120,0.739130,0.823240,0.788870
PALME222,Palmer Square European Loan Funding 2022-2,Palmer Square Capital Management,Citibank (London),Palmer Square European Loan Funding,0.6945287242612134831460674157,0.8681609053265168539325842697,05/05/2022,01/01/1900,3.485903,3.49,0,0,292542797.05,13842938.78,279305426.16,0,275179754.442219,3.485903,6.909212,0.0179015498149891,0.0179015498149891,0.0499609820398056,97.7912637604129030,98.5228816436825647,99.3395319170333801,4.735001,1,0.0286574530972943,0.0386485220,0,0.0386485220,0.1857196470,0,0.0143212398519913,0.0213185023358230,0.0642009034931096,1,0.2845112043203851,0.787764,0.0177216346207486,0.6718973578855443,3.598050,6.80,,0.72,94.93,3.73,,2.48,3.86,3.475002,3.325658,7.170780,0.100001,0.15,0,12,18059526.55,20,100,,3.282206,,,3.63,High-Yield Loans,05/05/2023,,,1.4321239852,9.1309492052,16.3580461641,51.4435474009,20.9192712520,0.3580309963,0.3580309963,,0,89.88864020,100,60,70,400000000,0.698264,,12/08/2024,0.1879809770,86.99,,,15/10/2022,15/10/2024,0,89.967030,85.483260,89.166380,0,86.348108,3.283660,3.464660,0.674720,0.733220,0.793780
PALME223,Palmer Square European Loan Funding 2022-3,Palmer Square Capital Management,Citibank,Palmer Square European Loan Funding,0,0,26/10/2022,01/01/1900,0,0,0,0,31500000,0,0,0,0,,0,0,0,0,0,0,0,5.862001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0.100001,0.15,0,12,0,20,100,,0,,,,High-Yield Loans,26/10/2023,,,,,,,,,,,0,0,,,,400000000,0,,02/04/2024,0,0,,,12/04/2023,12/10/2024,0,0,0,0,0,0,,,,,
PALME231,Palmer Square European Loan Funding 2023-1,Palmer Square Capital Management,Citibank (London),Palmer Square European Loan Funding,0.0121913955928646379853095488,0.015239244491080797481636936,30/03/2023,01/01/1900,4.90,0,0,0,28590000,0,3000000,0,435690,4.90,8.86,1,1,1,14.5230,14.5230,14.5230,5.4280,1,0,1,0,1,0,0,1,1,1,1,0,,0,0,,,,,,,,,,4.90,0,8.86,0.100001,0.15,0,12,0,20,100,,4.90,,,,High-Yield Loans,30/03/2024,,,,,,,100,,,,0,1.52392440,36,45,,400000000,0.0075,,02/05/2024,0,0,,,15/08/2023,15/11/2024,0,14.5230,14.5230,14.5230,0,1.52392440,,,,,
PALME232,Palmer Square European Loan Funding 2023-2,Palmer Square Capital Management,Citigroup,Palmer Square European Loan Funding,0.7211183253998982188295165394,0.9013979067498727735368956743,24/08/2023,01/01/1900,4.023115,4.01,2832,53,296272526,17089971.99,280797562.75,0.145230,276470010.424689,4.023115,7.402570,0.0160257801240477,0.0195870645960584,0.0421273243405315,98.0847956827445433,98.4588355085357663,98.7889175329351394,4.5680,1,0.0248931093686995,0.02120874,0,0.02120874,0.2403640780,0,0.0160257801240477,0.0213009327482135,0.0509369081053393,1,0.4477390475854477,0.325333,0.0153135232296456,0.7583369495966182,3.560005,9.41,,2.68,104.50,5.03,,,1.59,4.050308,4.313451,7.721803,0.100001,0.1750,0,12,22558732.47,20,100,27/08/2024,3.813998,,,3.89,High-Yield Loans,27/05/2025,,,1.4373878998,11.6232955266,10.6662417674,44.8489270621,26.3614299480,5.0627177960,,,1500000,92.95572760,95,60,70,350000000,0.802279,,12/08/2024,0.2183078010,87.43,,,15/01/2024,15/10/2024,0,85.451850,67.993070,87.729450,14.5230,89.45181540,3.340150,3.509410,0.690310,0.944350,0.890340
PALME233,Palmer Square European Loan Funding 2023-3,Palmer Square Capital Management,Citibank (London),Palmer Square European Loan Funding,0.7018674760309156626506024096,0.877334345038644578313253012,05/12/2023,01/01/1900,3.850839,3.85,2752,55,348685626.66,0,346315262.89,0,344613126.915284,3.850839,7.359226,0.0057750847690339,0.0057750847690339,0.0173252543071016,99.1751773174846455,99.5085010242414153,99.7006236554330226,5.0420,1,0.0401496134879174,0.0043143880,0,0.0043143880,0.2484525890,0,0.0057750847690339,0.0057750847690339,0.0216384795964948,1,0.4839983020709076,0.353556,0.0403369731481834,0.8313664599052058,3.561027,5.20,,0.87,108.19,5.34,,,0.43,3.841267,3.666667,7.561672,0.100001,0.1750,0,12,27616395.44,20,100,,3.607111,,,4.07,High-Yield Loans,05/12/2024,,,1.1550169538,8.7796178766,10.0384893002,46.0102776904,25.0765204904,5.7750847690,3.1649929196,,0,89.083696,95,60,70,400102108,0.865567,,02/08/2024,0.2243316510,88.50,,,15/05/2024,15/11/2024,0,93.095520,88.3330,93.095520,0,86.69952090,3.359940,3.539070,0.753650,0.952540,0.924710
PALME241,Palmer Square European Loan Funding 2024-1,Palmer Square Capital Management,Citibank (London),Palmer Square European Loan Funding,0.6213468136853841961852861035,0.7766835171067302452316076294,03/04/2024,01/01/1900,3.869858,3.87,2788,62,440341659.89,0,435765756.82,0,432145944.967817,3.869858,7.279018,0.0045896217605417,0.0103266489612189,0.0229249872979957,98.7223074822705157,99.1693216382086624,99.3112100000498841,4.7920,1,0.0298151565299949,0.0236598450,0,0.0236598450,0.2144416230,0,0.0045896217605417,0.0091561220163706,0.0285587672166278,1,0.4141205723618657,0.286386,0.0206008783606835,0.7571876537244614,3.576040,8.26,,2.12,93.75,5.67,,1.59,2.37,3.876132,3.945806,7.579183,0.100001,0.1750,0,12,33749212.09,20,100,,3.817912,,,4.32,High-Yield Loans,03/04/2025,,,0.4589621761,8.0476757504,11.4370905377,37.4811887175,24.9510450095,7.9710690013,9.6529688076,,0,81.72556890,100,60,70,450000000,0.968369,,02/08/2024,0.2173687770,88.72,,,15/08/2024,15/11/2024,0,89.5788,86.424230,89.5788,0,77.245855,3.335540,3.480240,0.776360,0.931260,0.826510
PALMP,Palmerston Park CLO,GSO/Blackstone Debt Funds Management,U.S. Bank Trustees,Palmerston Park CLO,0.1257272773408888888888888889,0.1571590966761111111111111111,11/04/2017,18/04/2021,3.374742,0,0,0,45000000,984895.99,7106651.08,0.890290,6087263.360425,3.374742,7.268929,0,0.2408176946827112,1,85.6558636677150611,85.6558636617347478,89.5152764475528465,0.890001,1,0,0,0,0,0,0,0,0.2408176946827112,1,1,0,1.055349,0,0,3.073258,,,,,,,,,3.374742,0,7.268929,0.15,0.35,0.100001,12,33132903.85,30,95,07/11/2019,0,0,0,,High-Yield Loans,18/04/2019,,35.1783135524,40.7399169793,,,,24.0817694683,,,,2500000,15.71590970,70,50,,400000000,0.017768,,10/05/2024,0.7591823050,0,,,18/10/2017,18/10/2024,0,0,77.25,77.25,89.0290,15.71590970,3.333330,3,0.4074,0.927990,0.021280
PENT10,Penta CLO 10,Partners Group,U.S. Bank Trustees,Penta CLO,0.562225716766172539489671932,0.7027821459577156743620899149,30/11/2021,20/11/2026,3.897480,4.03,2963,59,405920000,-7263654.90,407711406.24,0,403399243.144928,3.897480,7.528925,0.0119845878364357,0.0119845878364357,0.0244066823436929,98.5727903313127088,98.9423491631574227,99.1770628577669591,4.580001,0.9983346063180771,0.0403098520631666,0.0303018190,0,0.0303018190,0.2810672160,0,0.0124751308944395,0.0149278461844585,0.0192559802346530,0.9935248316343498,0.3708358219956186,0.244991,0.0342717907474356,0.7644128151434177,3.521701,2.46,0,0,99.55,6.25,,3.66,3.06,3.956373,6.339849,7.558306,0.15,0.30,0,12,26711943.21,20,100,,3.866819,107.33,103.200001,4.48,High-Yield Loans,29/02/2024,,,,6.6280091620,7.6057482512,40.9604049247,22.5871936842,4.2675249095,17.9511190685,,0,76.01753780,90,60,,400000000,1.019280,,30/08/2024,0.2746204290,65.65,3041,50,20/05/2022,20/11/2024,0,83.1985,83.557840,86.965630,0,70.82616950,3.2564,3.450910,0.8004,0.577740,0.746320
PENT11,Penta CLO 11,Partners Group,Deutsche Trustee Company,Penta CLO,0.5528881633041333333333333333,0.6911102041301666666666666667,16/05/2022,15/01/2029,3.921434,3.95,2950,59,411000000,-452591.46,402165801.03,0.151250,398332558.808686,3.921434,7.639738,0.0099613948021929,0.0099613948021929,0.0176696583891526,98.6952928697465034,99.0468502766315391,99.4519485523114422,5.0550,0.9983116416207917,0.0339033961492486,0.0245414760,0.0268825440,0.0426931940,0.2957040510,0.2602964210,0.0099613948021929,0.0099613948021929,0.0124479314431477,0.9859684737350925,0.4061705549841491,0.265818,0.0356992065541869,0.7733608404629094,3.531221,1.25,0,0,100,5.82,,3.24,2.40,3.957790,6.857953,7.649538,0.100001,0.30,0,12,29740201.11,20,100,24/07/2024,3.623222,108.22,104.700001,4.57,High-Yield Loans,15/01/2026,,,,7.7574873771,7.66380696,41.5043280763,21.9559380370,4.7999355093,16.3185040404,,1204351.07,74.05576180,95,60,,400000000,1.005415,,23/07/2024,0.1913844520,86.24,3094,50,15/02/2023,15/10/2024,83.669570,79.500990,77.946980,92.255310,15.1250,68.85623720,3.265570,3.435270,0.792150,0.630110,0.689030
PENT12,Penta CLO 12,Partners Group,BNY Mellon Corporate Trustee Services,Penta CLO,0.5454919656516193103448275862,0.6818649570645241379310344828,09/11/2022,09/11/2028,3.883715,3.97,0,0,410250000,-10751324.31,411105508.07,0,409468929.003589,3.883715,7.525082,0,0,0.0114386845169666,99.2225409220253798,99.6019077735827039,99.6493582537536931,5.059001,0.9920434050729307,0.0445733260447580,0.0233329240,0.0179634160,0.0412902430,0.3036430380,0.2485774330,0,0.0000060962695727,0.0041412877633109,0.9883047054694744,0.3970191173945757,0.292626,0.0306004170536630,0.7987334790563999,3.514339,2,0,,98.80,7.25,1.80,2.80,,3.932434,6.338376,7.549112,0.100001,0.30,0,12,16475694.46,20,100,09/05/2024,3.836960,111.21,107.11,4.53,High-Yield Loans,09/11/2025,,,0.7297396754,4.9865544483,5.8018144933,39.8549706009,25.1585679393,5.8744043867,17.5939484561,,0,72.22950830,90,,50,300000000,1.370353,400000000,30/08/2024,0.25091260,83.41,,,20/07/2023,09/11/2024,95.315570,95.982330,94.005680,95.300020,0,67.60847660,3.264210,3.454270,0.7909,0.6252,0.764320
PENT14,Penta CLO 14,Partners Group,BNY Mellon Corporate Trustee Services,Penta CLO,0.7488728128619088145896656535,0.9360910160773860182370820669,08/03/2023,15/10/2027,4.057003,4.16,2974,56,330770000,-116401.74,330514545.01,0,328783796.168946,4.057003,7.702167,0,0,0.0127965525688802,99.2740589465338943,99.4763471483690272,99.3361438175164986,5.535001,1,0.0372349477377089,0.0291421640,0.01697898,0.0408885550,0.2921610920,0.2525655120,0,0.0052325889317448,0.0052325889317448,0.9830506702819069,0.4364678406683595,0.218145,0.0352631984763254,0.7979521082862495,3.531479,2.60,0,0,98.70,7.05,1.70,2.20,,4.130050,6.880409,7.723992,0.15,0.30,0,12,30670714.61,20,100,,3.999675,110.920001,106.700001,4.59,High-Yield Loans,15/09/2024,,,,4.8711925823,4.7745196931,41.0772639298,24.9826598879,7.0120968502,17.2822670567,,0,97.54836550,95,,62.50,330000000,1.001560,,30/08/2024,0.2450736290,88.38,,,15/10/2023,15/10/2024,90.458510,92.025430,91.2612,93.491760,0,94.69217220,3.265940,3.458910,0.781970,0.636660,0.777410
